公园南路	113.919535	22.490271
公园大地	114.23292	22.713091
公安街3号	114.046394	22.572659
公安街9号	114.04525	22.57435
公明中行	113.900635	22.77635
公明交警中队	113.899715	22.770932
公明办事处	113.892345	22.778392
公明塘尾	113.903317	22.75275
公明天虹	113.887737	22.784421
公明将石红太阳站	113.912012	22.767681
公明居委会	113.883751	22.786168
公明建材市场	113.902557	22.792379
公明总站	113.892779	22.777067
公明成校	113.897607	22.779488
公明模具厂	113.889545	22.728387
公明汽车站	113.889129	22.778994
公明汽车站西	113.887822	22.778777
公明老街	113.880878	22.786842
公明行政执法队	113.867828	22.785657
六支队礼堂	114.10395	22.549301
六约地铁公交接驳站	114.17663	22.638112
六约地铁站	114.175349	22.637158
六约文体广场	114.18718	22.63298
六约新村	114.16893	22.644973
六约社区	114.183866	22.640534
六约邮局	114.187449	22.639205
六联小学	114.323176	22.79097
六联村路口	114.335757	22.690942
六联社区	114.32174	22.789837
六联酒店	114.342421	22.700504
六顺厂	114.251241	22.694019
兰园	113.923617	22.507277
兰水坣	114.303177	22.73349
兰水波	114.298634	22.734021
兰溪谷	113.908508	22.493607
兰竹南布路口	114.351894	22.71063
兰竹荔景路口	114.363408	22.713566
共和工业区	113.797614	22.764089
共和新村	114.03501	22.655539
共和村委	113.798019	22.75811
关前站东	114.225904	22.549829
关前站西	114.225404	22.5502
关山月美术馆①	114.059937	22.551286
关山月美术馆②	114.061031	22.551302
兴万佳华百货	114.116776	22.672369
兴东地铁站	113.914967	22.585441
兴华宾馆东	114.088577	22.543485
兴华宾馆西	114.086616	22.543432
兴围	113.824884	22.638487
兴强大厦	113.998026	22.670708
兴强生态科技园	113.97163	22.695657
兴英科技北	113.780539	22.727436
兴英科技园	113.782928	22.721519
兼松合利	113.809425	22.717394
军事管理区	114.126846	22.705189
军休二所	113.961594	22.564106
农业科技园	113.946196	22.762122
农业银行	114.205215	22.647049
农园路	114.016167	22.546579
农批市场①	113.872581	22.590348
农批市场②	113.86743	22.59438
农牧公司	114.368671	22.690577
农科中心公交总站	114.014948	22.542834
冠华学校	113.901314	22.57696
冠德科技	113.896095	22.77817
冠旭电子	114.293753	22.784998
冠旭电子厂	114.293829	22.785201
冠运	114.20511	22.662351
冬乐百货	113.874461	22.771281
冶金大厦	114.128112	22.548417
冼屋村	114.021633	22.713054
冼屋村总站	114.02491	22.713234
凉帽村	114.101519	22.651432
凤凰台湾街	113.839164	22.688619
凤凰商业中心	113.832022	22.702286
凤凰塔	113.832168	22.694189
凤凰夜市	113.833167	22.701466
凤凰天桥	113.826886	22.688647
凤凰客运	113.829651	22.704749
凤凰客运站	113.828382	22.705623
凤凰客运站路口	113.831128	22.704721
